Customer_ID,Age,Gender,City_Tier,Income_Level,Lifestyle_Type,Health_Goal,Dietary_Preference,Preferred_Category,Order_Frequency,Avg_Monthly_Spend,Discount_Sensitivity,App_Usage_Time,Subscription_Type,Order_Value,Churn,CLV,Engagement_Score,High_Value_Customer,Spend_per_Order
1522,27,1,0,2,0,1,1,0,12,3364.0,0.46,42,0,2281,0,242208,504,0,258.7692307692308
1523,58,0,1,1,2,0,1,3,13,1782.0,0.82,12,2,454,0,138996,156,0,127.28571428571429
1524,49,0,2,1,1,1,1,2,3,757.0,0.55,22,2,501,0,13626,66,0,189.25
1525,51,1,2,2,2,0,1,3,6,2911.0,0.89,100,0,2467,0,104796,600,0,415.85714285714283
1526,45,1,1,2,2,1,0,3,6,3307.0,0.71,21,0,1134,0,119052,126,0,472.42857142857144
1527,32,0,0,1,1,2,1,2,9,1193.0,0.55,62,2,1705,0,64422,558,0,119.3
1528,47,0,0,0,1,2,1,2,6,6336.0,0.75,110,1,1456,0,228096,660,1,905.1428571428571
1529,54,0,2,2,0,1,1,0,9,2563.0,0.04,70,0,1152,1,138402,630,0,256.3
1530,46,0,0,0,1,0,0,1,3,3997.0,0.03,48,0,2462,1,71946,144,0,999.25
1531,39,0,1,2,1,0,1,2,1,3757.0,0.08,88,0,444,0,22542,88,0,1878.5
1532,21,0,0,1,2,2,1,3,6,771.0,0.44,78,2,2267,0,27756,468,0,110.14285714285714
1533,37,0,0,2,1,2,0,2,2,2098.0,0.24,13,0,409,0,25176,26,0,699.3333333333334
1534,49,0,0,1,0,2,1,0,18,1583.0,0.98,52,2,625,1,170964,936,0,83.3157894736842
1535,53,1,2,2,2,0,1,3,6,3802.0,0.54,43,0,1180,1,136872,258,0,543.1428571428571
1536,21,1,0,1,0,0,1,0,14,1236.0,0.66,109,2,2319,1,103824,1526,0,82.4
1537,44,1,1,0,1,2,0,2,3,3721.0,0.28,93,0,377,0,66978,279,0,930.25
1538,34,1,0,1,0,1,0,0,18,1034.0,0.32,93,2,1746,0,111672,1674,0,54.421052631578945
1539,29,1,0,0,0,0,0,0,11,4154.0,0.34,92,1,2098,0,274164,1012,1,346.1666666666667
1540,39,1,0,0,1,2,1,2,2,3016.0,0.7,10,0,2234,1,36192,20,0,1005.3333333333334
1541,34,0,1,2,1,1,1,2,5,2491.0,0.47,34,0,498,0,74730,170,0,415.1666666666667
1542,27,0,0,2,2,0,1,3,13,2377.0,0.52,78,0,474,1,185406,1014,0,169.78571428571428
1543,18,1,0,2,2,1,0,3,13,3732.0,0.59,107,0,1928,1,291096,1391,0,266.57142857142856
1544,39,1,0,0,2,1,1,3,11,6462.0,0.77,99,1,2046,0,426492,1089,1,538.5
1545,43,0,0,2,1,0,1,1,8,2946.0,0.09,22,0,1994,0,141408,176,0,327.3333333333333
1546,35,0,2,2,0,2,0,0,12,2965.0,0.78,47,0,252,1,213480,564,0,228.07692307692307
1547,31,0,2,2,0,1,1,0,12,3178.0,0.56,37,0,2045,1,228816,444,0,244.46153846153845
1548,46,1,0,0,2,2,1,3,7,6524.5,0.67,57,1,1623,0,278334,399,1,815.5625
1549,29,0,1,2,2,0,1,3,10,3043.0,0.33,60,0,1637,0,182580,600,0,276.6363636363636
1550,53,1,2,2,1,1,0,2,1,1579.0,0.41,23,2,1827,1,9474,23,0,789.5
1551,52,1,0,2,0,1,1,0,10,3849.0,0.23,91,0,2147,0,230940,910,0,349.90909090909093
1552,29,0,2,0,2,1,0,3,6,6287.0,0.98,73,1,688,0,226332,438,1,898.1428571428571
1553,24,0,2,2,1,1,0,1,7,2771.0,0.5,30,0,616,0,116382,210,0,346.375
1554,46,1,0,1,2,1,0,3,13,1795.0,1.0,33,2,1120,0,140010,429,0,128.21428571428572
1555,28,0,0,2,1,0,0,1,4,3680.0,0.49,28,0,1753,0,88320,112,0,736.0
1556,50,0,2,0,0,1,1,0,14,4713.0,0.22,10,1,865,0,395892,140,1,314.2
1557,23,1,1,2,1,0,1,1,8,2509.0,0.51,58,0,205,1,120432,464,0,278.77777777777777
1558,32,0,0,0,2,2,1,3,14,3772.0,0.04,43,0,1674,0,316848,602,0,251.46666666666667
1559,49,1,0,2,2,0,1,3,6,640.0,0.9,8,2,1671,0,23040,48,0,91.42857142857143
1560,28,1,0,2,0,1,0,0,14,1982.0,0.82,62,2,537,0,166488,868,0,132.13333333333333
1561,40,0,1,2,0,2,0,0,19,3892.0,0.73,52,0,468,0,443688,988,0,194.6
1562,43,1,1,0,2,0,1,3,7,6179.0,0.61,64,1,2312,0,259518,448,1,772.375
1563,51,1,2,1,2,0,1,3,12,973.0,0.58,110,2,1287,0,70056,1320,0,74.84615384615384
1564,51,0,0,0,2,0,1,3,10,4105.0,1.0,30,1,1493,0,246300,300,1,373.1818181818182
1565,46,0,1,2,0,1,1,0,10,2607.0,0.28,83,0,856,0,156420,830,0,237.0
1566,21,0,1,1,2,1,1,3,12,1813.0,0.78,81,2,1600,0,130536,972,0,139.46153846153845
1567,34,1,0,2,0,0,0,0,18,1674.0,0.58,44,2,2068,1,180792,792,0,88.10526315789474
1568,52,1,0,1,2,0,0,3,7,1341.0,0.98,90,2,1856,1,56322,630,0,167.625
1569,30,0,2,2,1,2,1,1,9,3372.0,0.83,81,0,1061,0,182088,729,0,337.2
1570,58,1,2,1,1,1,1,1,3,1918.0,1.0,60,2,1536,1,34524,180,0,479.5
1571,56,0,0,1,2,1,0,3,5,1365.0,0.59,43,2,1867,1,40950,215,0,227.5
1572,32,0,1,0,1,2,1,2,2,6505.0,0.2,85,1,2025,0,78060,170,1,2168.3333333333335
1573,46,1,0,1,0,0,1,0,11,1772.0,0.5,104,2,1412,1,116952,1144,0,147.66666666666666
1574,46,0,1,1,1,0,0,1,2,1143.0,0.71,43,2,1265,1,13716,86,0,381.0
1575,28,1,1,2,1,2,1,1,4,2454.0,0.77,52,0,519,1,58896,208,0,490.8
1576,49,1,1,2,0,0,1,0,11,3095.0,0.0,29,0,1880,0,204270,319,0,257.9166666666667
1577,19,0,2,2,1,0,1,2,4,3788.0,0.51,38,0,644,0,90912,152,0,757.6
1578,31,1,1,2,1,2,1,1,1,1839.0,0.24,25,2,1597,1,11034,25,0,919.5
1579,37,0,0,2,2,2,1,3,13,2243.0,0.87,29,0,485,0,174954,377,0,160.21428571428572
1580,39,1,1,2,0,2,0,0,17,2994.0,0.15,93,0,2418,0,305388,1581,0,166.33333333333334
1581,28,1,0,1,0,0,1,0,18,962.0,0.67,26,2,2027,1,103896,468,0,50.63157894736842
1582,44,1,0,1,2,2,0,3,11,1300.0,0.27,27,2,2389,0,85800,297,0,108.33333333333333
1583,20,0,0,2,2,0,1,3,6,3348.0,0.36,29,0,1663,1,120528,174,0,478.2857142857143
1584,34,1,0,2,1,1,1,2,3,1514.0,0.94,82,2,792,1,27252,246,0,378.5
1585,45,0,1,2,1,1,1,2,8,3488.0,0.24,82,0,615,0,167424,656,0,387.55555555555554
1586,46,1,0,2,1,2,1,2,7,1707.0,0.1,30,2,2272,0,71694,210,0,213.375
1587,38,1,1,2,2,0,1,3,8,2583.0,0.07,108,0,293,0,123984,864,0,287.0
1588,33,0,1,1,0,0,1,0,11,864.0,0.5,34,2,2432,0,57024,374,0,72.0
1589,54,0,0,1,1,0,1,2,9,1763.0,0.64,94,2,1378,1,95202,846,0,176.3
1590,37,0,2,2,2,2,1,3,9,3707.0,0.33,42,0,885,0,200178,378,0,370.7
1591,23,0,0,2,0,0,1,0,18,1896.0,0.69,90,2,1062,1,204768,1620,0,99.78947368421052
1592,36,0,0,2,2,0,1,3,9,3457.0,0.06,107,0,884,0,186678,963,0,345.7
1593,22,1,1,1,1,0,0,2,7,1293.0,0.86,107,2,1237,0,54306,749,0,161.625
1594,20,1,0,2,2,1,1,3,5,1708.0,0.82,38,2,540,1,51240,190,0,284.6666666666667
1595,18,0,0,0,2,0,1,3,7,3432.0,0.99,93,0,803,0,144144,651,0,429.0
1596,55,1,1,1,2,1,0,3,6,1108.0,0.94,104,2,2006,1,39888,624,0,158.28571428571428
1597,32,1,1,2,2,0,1,3,14,3254.0,0.36,81,0,933,0,273336,1134,0,216.93333333333334
1598,51,1,0,0,0,0,0,0,13,5436.0,0.4,97,1,1696,0,424008,1261,1,388.2857142857143
1599,52,0,2,2,1,0,1,1,6,2082.0,0.75,110,0,1331,1,74952,660,0,297.42857142857144
1600,42,1,1,2,0,1,1,0,17,1931.0,0.13,77,2,1554,0,196962,1309,0,107.27777777777777
1601,41,1,2,1,2,0,1,3,5,1797.0,0.31,19,2,739,1,53910,95,0,299.5
1602,29,1,0,2,2,2,0,3,10,1850.0,0.12,99,2,1932,1,111000,990,0,168.1818181818182
1603,35,0,1,1,1,0,1,2,2,633.0,0.45,48,2,1935,0,7596,96,0,211.0
1604,32,1,2,0,1,1,1,2,4,3638.0,0.55,95,0,2407,0,87312,380,0,727.6
1605,33,1,1,2,0,1,1,0,13,2728.0,0.21,99,0,1619,0,212784,1287,0,194.85714285714286
1606,44,0,1,2,0,2,1,0,10,1616.0,0.03,14,2,2189,0,96960,140,0,146.9090909090909
1607,25,0,0,2,1,2,1,1,3,2790.0,0.72,119,0,814,1,50220,357,0,697.5
1608,42,1,0,2,0,2,0,0,19,3317.0,0.02,41,0,687,0,378138,779,0,165.85
1609,34,1,0,2,2,1,1,3,7,3696.0,0.97,11,0,1412,0,155232,77,0,462.0
1610,46,0,0,0,2,0,1,3,8,4703.0,0.22,36,1,1641,0,225744,288,1,522.5555555555555
1611,25,0,2,0,1,0,1,1,9,5226.0,0.66,15,1,1584,0,282204,135,1,522.6
1612,32,0,0,2,0,2,0,0,11,3695.0,0.43,52,0,2356,0,243870,572,0,307.9166666666667
1613,44,0,2,0,2,2,1,3,8,6524.5,0.06,113,1,1048,0,362880,904,1,724.9444444444445
1614,24,0,2,2,1,0,1,1,4,2475.0,0.47,96,0,500,0,59400,384,0,495.0
1615,20,0,0,2,0,2,0,0,14,3525.0,0.52,72,0,1591,1,296100,1008,0,235.0
1616,46,0,0,2,2,0,1,3,9,2528.0,0.85,52,0,1539,1,136512,468,0,252.8
1617,41,1,2,1,0,0,1,0,19,1025.0,0.73,49,2,904,1,116850,931,0,51.25
1618,20,0,2,1,0,0,0,0,9,779.0,0.08,99,2,468,0,42066,891,0,77.9
1619,37,0,0,1,0,0,1,0,14,998.0,0.21,97,2,1724,0,83832,1358,0,66.53333333333333
1620,32,1,0,2,1,1,1,1,3,2335.0,0.31,37,0,677,0,42030,111,0,583.75
1621,42,0,1,2,2,0,1,3,5,3983.0,0.12,8,0,375,1,119490,40,0,663.8333333333334
1622,47,0,1,2,1,2,1,2,9,2739.0,0.46,51,0,438,0,147906,459,0,273.9
1623,31,1,0,0,2,2,1,3,9,5734.0,0.98,94,1,2168,0,309636,846,1,573.4
1624,24,0,1,2,2,2,0,3,14,3038.0,0.51,57,0,809,0,255192,798,0,202.53333333333333
1625,34,1,0,2,1,2,1,1,1,3410.0,0.74,35,0,1987,1,20460,35,0,1705.0
1626,37,1,0,1,1,1,1,2,1,1660.0,0.68,35,2,691,1,9960,35,0,830.0
1627,53,1,0,1,2,0,1,3,5,1111.0,0.85,31,2,2346,0,33330,155,0,185.16666666666666
1628,26,1,0,2,2,0,1,3,13,2803.0,0.22,93,0,528,0,218634,1209,0,200.21428571428572
1629,55,0,0,2,2,2,1,3,12,1631.0,0.75,52,2,644,0,117432,624,0,125.46153846153847
1630,39,1,0,2,0,2,1,0,18,1892.0,0.88,40,2,1889,0,204336,720,0,99.57894736842105
1631,19,1,0,1,2,2,1,3,10,980.0,0.17,53,2,1197,0,58800,530,0,89.0909090909091
1632,41,0,0,2,1,0,0,1,6,3534.0,0.35,35,0,641,0,127224,210,0,504.85714285714283
1633,25,1,0,1,1,1,1,1,6,918.0,0.97,111,2,994,0,33048,666,0,131.14285714285714
1634,28,1,2,1,1,1,1,1,4,1725.0,0.78,105,2,2031,1,41400,420,0,345.0
1635,30,1,0,1,2,1,1,3,9,1151.0,0.28,113,2,1090,0,62154,1017,0,115.1
1636,34,1,0,1,2,1,1,3,14,1157.0,0.56,48,2,2278,1,97188,672,0,77.13333333333334
1637,25,0,1,2,0,2,1,0,10,1961.0,0.4,63,2,1354,0,117660,630,0,178.27272727272728
1638,38,1,2,1,0,0,1,0,10,1725.0,0.49,27,2,1951,0,103500,270,0,156.8181818181818
1639,35,0,0,0,1,2,1,1,7,6524.5,0.36,103,1,1549,0,293370,721,1,815.5625
1640,47,0,1,2,0,1,0,0,12,1651.0,0.28,72,2,490,1,118872,864,0,127.0
1641,35,1,1,1,0,2,1,0,15,721.0,0.67,96,2,567,1,64890,1440,0,45.0625
1642,48,1,1,1,1,1,0,1,5,578.0,0.78,46,2,685,0,17340,230,0,96.33333333333333
1643,55,1,0,2,2,0,1,3,8,2723.0,0.87,109,0,367,0,130704,872,0,302.55555555555554
1644,49,1,1,1,0,1,1,0,10,598.0,0.16,46,2,2084,1,35880,460,0,54.36363636363637
1645,28,0,0,0,2,2,1,3,6,6460.0,0.82,17,1,1990,0,232560,102,1,922.8571428571429
1646,42,0,1,0,1,0,1,2,3,4836.0,0.25,5,1,277,0,87048,15,1,1209.0
1647,50,0,1,1,1,1,0,2,7,1897.0,0.43,80,2,1308,0,79674,560,0,237.125
1648,55,1,0,2,0,1,1,0,15,2575.0,0.9,111,0,1091,1,231750,1665,0,160.9375
1649,58,0,2,1,1,0,1,2,5,1466.0,0.45,57,2,860,0,43980,285,0,244.33333333333334
1650,25,1,0,2,1,2,1,1,1,3147.0,0.2,44,0,1424,1,18882,44,0,1573.5
1651,28,1,2,2,1,0,0,2,3,3682.0,0.16,94,0,788,0,66276,282,0,920.5
1652,39,1,0,1,0,2,0,0,11,910.0,0.47,50,2,764,1,60060,550,0,75.83333333333333
1653,41,1,0,2,0,1,0,0,17,1993.0,0.76,114,2,501,0,203286,1938,0,110.72222222222223
1654,58,1,0,2,0,1,0,0,19,2635.0,1.0,91,0,493,1,300390,1729,0,131.75
1655,34,0,2,2,1,0,1,1,4,3048.0,0.79,117,0,308,1,73152,468,0,609.6
1656,29,0,0,1,2,1,1,3,5,1284.0,0.88,26,2,1717,0,38520,130,0,214.0
1657,49,1,0,2,1,0,0,1,9,2567.0,0.75,119,0,2340,0,138618,1071,0,256.7
1658,32,0,0,2,0,1,1,0,19,2920.0,0.9,56,0,1908,0,332880,1064,0,146.0
1659,33,1,1,0,2,1,0,3,14,6524.5,0.08,32,1,627,0,658392,448,1,434.96666666666664
1660,39,1,1,2,2,2,1,3,8,1044.0,0.93,57,2,837,1,50112,456,0,116.0
1661,45,1,0,2,0,0,1,0,9,3935.0,0.4,67,0,304,0,212490,603,0,393.5
1662,37,0,0,2,2,0,1,3,13,3563.0,0.92,21,0,2456,0,277914,273,0,254.5
1663,50,1,0,1,2,1,0,3,8,1161.0,0.08,68,2,1284,0,55728,544,0,129.0
1664,27,1,0,2,0,2,0,0,11,3327.0,0.72,10,0,211,1,219582,110,0,277.25
1665,57,0,0,2,2,2,1,3,10,3649.0,0.74,18,0,848,0,218940,180,0,331.72727272727275
1666,49,0,1,0,2,0,0,3,12,3950.0,1.0,118,0,1074,0,284400,1416,0,303.84615384615387
1667,50,0,0,1,0,0,0,0,12,1430.0,0.77,21,2,1083,1,102960,252,0,110.0
1668,19,1,0,2,2,1,1,3,12,1524.0,0.38,42,2,754,1,109728,504,0,117.23076923076923
1669,50,1,0,2,2,0,0,3,5,3116.0,0.56,73,0,1659,0,93480,365,0,519.3333333333334
1670,50,0,2,0,2,1,0,3,8,3017.0,0.37,17,0,1543,0,144816,136,0,335.22222222222223
1671,58,1,2,2,2,2,1,3,5,2069.0,0.2,116,0,2094,0,62070,580,0,344.8333333333333
1672,30,0,2,0,0,0,1,0,10,4355.0,0.25,57,1,1188,0,261300,570,1,395.90909090909093
1673,47,0,0,0,1,2,1,2,7,4592.0,0.22,13,1,1779,0,192864,91,1,574.0
1674,50,1,0,1,1,2,0,2,1,1620.0,0.55,48,2,552,0,9720,48,0,810.0
1675,30,1,0,0,2,1,1,3,9,3830.0,0.91,110,0,1706,0,206820,990,0,383.0
1676,43,0,0,0,0,2,1,0,8,6082.0,0.91,30,1,2229,0,291936,240,1,675.7777777777778
1677,39,0,1,1,0,1,0,0,13,662.0,0.05,81,2,2046,0,51636,1053,0,47.285714285714285
1678,56,0,1,2,2,1,1,3,13,2806.0,0.08,23,0,2271,1,218868,299,0,200.42857142857142
1679,19,0,2,2,1,2,1,1,3,3252.0,0.25,52,0,1084,0,58536,156,0,813.0
1680,55,1,2,1,2,2,1,3,10,1371.0,0.26,85,2,1665,1,82260,850,0,124.63636363636364
1681,56,0,0,1,0,1,1,0,11,1334.0,0.09,84,2,2351,0,88044,924,0,111.16666666666667
1682,43,0,1,1,0,1,1,0,13,1764.0,0.39,34,2,773,0,137592,442,0,126.0
1683,32,0,0,1,1,2,1,1,2,1356.0,0.59,36,2,1888,0,16272,72,0,452.0
1684,51,1,0,2,0,1,1,0,11,2469.0,0.58,82,0,974,1,162954,902,0,205.75
1685,59,1,1,1,0,1,0,0,14,1092.0,0.54,116,2,442,0,91728,1624,0,72.8
1686,57,0,0,0,0,0,1,0,18,3254.0,0.34,83,0,1064,0,351432,1494,0,171.26315789473685
1687,28,1,0,2,1,0,1,2,6,3614.0,0.71,80,0,2420,0,130104,480,0,516.2857142857143
1688,20,1,0,1,0,0,1,0,16,1417.0,0.83,105,2,1639,0,136032,1680,0,83.3529411764706
1689,23,1,1,2,2,0,1,3,11,2102.0,0.35,79,0,2350,0,138732,869,0,175.16666666666666
1690,26,0,1,2,1,0,1,1,1,2565.0,0.09,73,0,2407,1,15390,73,0,1282.5
1691,23,0,0,0,2,1,1,3,10,4839.0,0.3,15,1,913,0,290340,150,1,439.90909090909093
1692,26,1,2,1,2,1,1,3,7,883.0,0.14,102,2,775,1,37086,714,0,110.375
1693,56,0,0,2,1,0,0,2,8,1757.0,0.47,87,2,2443,0,84336,696,0,195.22222222222223
1694,48,0,0,0,2,2,0,3,5,3965.0,0.16,30,0,1188,1,118950,150,0,660.8333333333334
1695,49,1,1,0,1,0,0,2,2,4737.0,0.46,30,1,1614,0,56844,60,1,1579.0
1696,58,1,1,2,2,2,1,3,7,1984.0,0.22,21,2,269,0,83328,147,0,248.0
1697,29,0,2,2,1,1,0,1,3,1538.0,0.74,99,2,1042,1,27684,297,0,384.5
1698,25,1,0,1,0,2,1,0,14,510.0,0.03,87,2,2494,1,42840,1218,0,34.0
1699,25,0,1,2,0,1,0,0,15,2123.0,0.55,48,0,2405,0,191070,720,0,132.6875
1700,45,0,1,1,2,2,1,3,13,908.0,0.17,88,2,1117,1,70824,1144,0,64.85714285714286
1701,37,1,2,1,0,1,1,0,14,607.0,0.0,27,2,942,1,50988,378,0,40.46666666666667
1702,24,0,0,0,1,1,0,1,8,5027.0,0.87,29,1,254,0,241296,232,1,558.5555555555555
1703,28,0,1,1,2,0,0,3,10,1617.0,0.67,96,2,2037,1,97020,960,0,147.0
1704,37,1,1,2,0,1,1,0,9,3631.0,0.1,41,0,1576,0,196074,369,0,363.1
1705,33,1,0,0,0,0,0,0,8,6364.0,0.66,80,1,609,0,305472,640,1,707.1111111111111
1706,21,1,0,1,2,0,0,3,7,1539.0,0.61,116,2,1238,0,64638,812,0,192.375
1707,23,0,0,0,0,0,1,0,16,6038.0,0.47,69,1,346,0,579648,1104,1,355.1764705882353
1708,39,1,1,0,0,2,1,0,14,3604.0,0.42,6,0,1713,1,302736,84,0,240.26666666666668
1709,43,1,2,2,2,2,0,3,6,2468.0,0.89,78,0,1879,1,88848,468,0,352.57142857142856
1710,20,1,1,1,0,1,1,0,8,664.0,0.25,102,2,1248,0,31872,816,0,73.77777777777777
1711,58,1,1,2,0,0,0,0,9,1936.0,0.4,36,2,1914,0,104544,324,0,193.6
1712,59,0,1,2,0,0,1,0,10,3179.0,0.33,93,0,1397,0,190740,930,0,289.0
1713,31,0,0,2,0,1,1,0,13,3309.0,0.77,78,0,1998,0,258102,1014,0,236.35714285714286
1714,28,1,0,1,2,0,1,3,13,902.0,0.92,59,2,226,1,70356,767,0,64.42857142857143
1715,35,0,0,0,1,1,1,1,8,6524.5,0.85,54,1,1324,0,379632,432,1,724.9444444444445
1716,29,1,0,1,1,0,1,1,9,1221.0,0.8,69,2,1290,1,65934,621,0,122.1
1717,40,1,0,2,0,2,1,0,18,3329.0,0.99,36,0,449,0,359532,648,0,175.21052631578948
1718,29,0,1,1,0,1,1,0,18,792.0,0.7,41,2,341,1,85536,738,0,41.68421052631579
1719,30,0,0,2,1,1,1,2,8,2998.0,0.75,80,0,466,0,143904,640,0,333.1111111111111
1720,42,1,0,0,0,2,0,0,14,6524.5,0.98,117,1,414,0,583884,1638,1,434.96666666666664
1721,36,1,0,1,1,1,1,1,6,961.0,0.01,119,2,688,0,34596,714,0,137.28571428571428
1722,53,0,0,2,2,2,1,3,12,1896.0,0.63,86,2,695,0,136512,1032,0,145.84615384615384
1723,25,1,2,2,2,0,1,3,10,3591.0,0.74,98,0,679,1,215460,980,0,326.45454545454544
1724,46,0,2,2,2,2,0,3,6,2606.0,0.92,17,0,200,1,93816,102,0,372.2857142857143
1725,49,1,1,2,2,2,1,3,13,2934.0,0.88,58,0,2103,0,228852,754,0,209.57142857142858
1726,35,1,0,2,2,1,0,3,13,6524.5,0.84,7,0,1040,0,172380,91,0,466.0357142857143
1727,23,0,1,1,2,0,1,3,7,588.0,0.95,89,2,1043,0,24696,623,0,73.5
1728,35,0,2,0,1,2,1,2,9,4663.0,0.54,46,1,2085,0,251802,414,1,466.3
1729,36,0,1,0,0,0,0,0,9,6301.0,0.01,82,1,849,0,340254,738,1,630.1
1730,39,0,0,2,1,2,1,2,3,2541.0,0.01,44,0,1640,0,45738,132,0,635.25
1731,54,0,1,0,2,1,1,3,10,5720.0,0.54,78,1,2093,0,343200,780,1,520.0
1732,49,0,2,2,0,2,1,0,11,3433.0,0.44,70,0,1501,0,226578,770,0,286.0833333333333
1733,58,0,1,2,0,2,1,0,15,1921.0,0.45,64,2,1682,0,172890,960,0,120.0625
1734,20,1,1,1,2,0,1,3,5,1375.0,0.4,113,2,1925,1,41250,565,0,229.16666666666666
1735,45,1,0,2,2,2,0,3,10,1837.0,0.92,105,2,1554,0,110220,1050,0,167.0
1736,27,1,1,2,2,1,1,3,6,1765.0,0.36,15,2,1493,0,63540,90,0,252.14285714285714
1737,52,0,0,1,2,1,1,3,10,1302.0,0.86,5,2,1395,0,78120,50,0,118.36363636363636
1738,46,0,1,2,2,2,1,3,5,2878.0,0.9,30,0,603,0,86340,150,0,479.6666666666667
1739,32,0,0,2,2,2,1,3,6,3907.0,0.5,46,0,1691,0,140652,276,0,558.1428571428571
1740,50,1,0,2,0,0,1,0,16,3314.0,0.45,66,0,2494,0,318144,1056,0,194.94117647058823
1741,24,0,0,2,2,0,0,3,10,3764.0,0.76,65,0,1746,0,225840,650,0,342.1818181818182
1742,29,0,1,0,2,1,0,3,12,6524.5,0.71,81,1,2052,0,533952,972,1,501.88461538461536
1743,47,1,0,1,0,0,0,0,14,1349.0,0.33,96,2,310,1,113316,1344,0,89.93333333333334
1744,38,0,1,2,1,2,1,1,9,2218.0,0.1,104,0,1012,0,119772,936,0,221.8
1745,48,1,1,2,2,1,1,3,13,2491.0,0.26,89,0,1129,0,194298,1157,0,177.92857142857142
1746,41,1,0,2,0,0,1,0,18,3308.0,0.13,66,0,1085,1,357264,1188,0,174.10526315789474
1747,37,0,0,2,0,1,1,0,11,2216.0,0.29,78,0,1108,0,146256,858,0,184.66666666666666
1748,54,0,0,1,1,2,1,2,7,1484.0,0.26,16,2,2182,0,62328,112,0,185.5
1749,21,0,2,0,2,0,0,3,9,3895.0,0.64,114,0,374,0,210330,1026,0,389.5
1750,45,1,1,2,2,2,1,3,11,2676.0,0.95,31,0,2356,0,176616,341,0,223.0
1751,37,1,0,0,2,2,1,3,8,6524.5,0.69,71,1,1563,0,324144,568,1,724.9444444444445
1752,41,1,0,2,0,1,1,0,19,3276.0,0.93,32,0,1237,0,373464,608,0,163.8
1753,49,0,1,2,2,1,1,3,14,3834.0,0.78,70,0,2290,0,322056,980,0,255.6
1754,58,0,2,2,2,1,1,3,5,5804.0,0.73,32,1,660,0,174120,160,1,967.3333333333334
1755,53,0,2,2,2,0,0,3,8,2959.0,0.41,119,0,348,1,142032,952,0,328.77777777777777
1756,51,0,1,2,2,0,1,3,14,3115.0,0.32,99,0,537,1,261660,1386,0,207.66666666666666
1757,53,1,0,2,1,1,1,1,3,2672.0,0.85,111,0,1202,1,48096,333,0,668.0
1758,19,1,0,0,1,0,1,1,9,6524.5,0.91,25,1,2471,0,412398,225,1,652.45
1759,32,1,0,2,1,0,1,2,5,2134.0,0.45,11,0,1333,0,64020,55,0,355.6666666666667
1760,51,1,0,2,2,1,1,3,8,2849.0,0.01,118,0,553,0,136752,944,0,316.55555555555554
1761,53,0,0,1,2,2,1,3,12,1438.0,0.79,99,2,1307,0,103536,1188,0,110.61538461538461
1762,23,0,0,0,0,0,0,0,12,6330.0,0.29,18,1,2313,0,455760,216,1,486.9230769230769
1763,56,0,0,1,0,0,0,0,10,1197.0,0.01,43,2,2114,0,71820,430,0,108.81818181818181
1764,59,1,2,2,0,2,0,0,9,3452.0,0.8,107,0,1309,0,186408,963,0,345.2
1765,29,1,1,2,2,2,1,3,12,3622.0,0.52,77,0,283,0,260784,924,0,278.61538461538464
1766,20,0,2,2,1,2,1,2,2,3104.0,0.69,91,0,2177,1,37248,182,0,1034.6666666666667
1767,35,0,1,2,1,1,1,2,8,1997.0,0.91,66,2,426,0,95856,528,0,221.88888888888889
1768,57,1,0,1,1,2,1,1,5,1939.0,0.54,16,2,1212,0,58170,80,0,323.1666666666667
1769,38,0,1,2,2,1,0,3,12,2221.0,0.5,97,0,219,0,159912,1164,0,170.84615384615384
1770,32,1,0,2,1,2,1,1,5,3274.0,0.29,42,0,1666,0,98220,210,0,545.6666666666666
1771,50,1,1,0,0,2,1,0,8,4363.0,0.31,62,1,469,0,209424,496,1,484.77777777777777
1772,52,1,0,1,0,1,0,0,19,807.0,0.8,60,2,1731,0,91998,1140,0,40.35
1773,43,0,2,0,1,1,1,2,2,5751.0,0.45,43,1,503,0,69012,86,1,1917.0
1774,25,0,0,2,0,2,0,0,13,2383.0,0.16,90,0,1508,0,185874,1170,0,170.21428571428572
1775,53,1,0,0,1,2,1,1,3,4264.0,0.09,8,1,1009,0,76752,24,1,1066.0
1776,47,0,2,2,1,2,0,1,8,1752.0,0.47,52,2,1252,0,84096,416,0,194.66666666666666
1777,40,1,0,2,0,0,1,0,12,2435.0,0.46,11,0,2132,0,175320,132,0,187.30769230769232
1778,59,1,1,0,0,2,0,0,10,5444.0,0.65,64,1,2240,0,326640,640,1,494.90909090909093
1779,31,1,1,0,0,1,1,0,19,6033.0,0.47,44,1,1108,0,687762,836,1,301.65
1780,31,1,2,2,0,0,1,0,17,3252.0,0.14,12,0,341,0,331704,204,0,180.66666666666666
1781,19,0,2,1,1,1,1,2,7,1552.0,0.51,62,2,1879,0,65184,434,0,194.0
1782,54,1,2,2,0,0,1,0,15,1993.0,0.91,61,2,1008,0,179370,915,0,124.5625
1783,22,1,0,2,0,0,1,0,11,2458.0,0.16,39,0,1147,0,162228,429,0,204.83333333333334
1784,55,0,2,1,2,1,1,3,13,1677.0,0.69,77,2,2492,1,130806,1001,0,119.78571428571429
1785,58,1,1,2,0,0,1,0,13,1491.0,0.59,119,2,965,0,116298,1547,0,106.5
1786,31,1,1,0,0,1,1,0,8,6302.0,0.75,17,1,1119,0,302496,136,1,700.2222222222222
1787,56,0,0,1,1,2,1,1,5,601.0,0.15,43,2,1138,0,18030,215,0,100.16666666666667
